"geoRegion","date","median_R_mean","median_R_highHPD","median_R_lowHPD","timeframe_14d","timeframe_28d","timeframe_phase2","timeframe_phase2b","timeframe_all","type","version"
"grR Northwestern Switzerland",2020-09-30,2.02,2.28,1.77,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-01,2.01,2.25,1.78,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-02,1.97,2.19,1.76,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-03,1.93,2.13,1.74,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-04,1.87,2.06,1.7,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-05,1.81,1.98,1.65,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-06,1.74,1.89,1.6,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-07,1.69,1.83,1.55,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-08,1.66,1.79,1.53,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-09,1.65,1.77,1.53,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-10,1.64,1.76,1.53,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-11,1.63,1.74,1.52,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-12,1.6,1.71,1.5,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-13,1.57,1.66,1.47,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-14,1.53,1.62,1.44,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-15,1.49,1.57,1.4,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-16,1.45,1.53,1.37,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-17,1.42,1.49,1.34,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-18,1.38,1.45,1.31,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-19,1.33,1.4,1.27,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-20,1.28,1.34,1.22,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-21,1.22,1.28,1.16,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-22,1.18,1.23,1.12,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-23,1.14,1.19,1.09,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-24,1.11,1.16,1.06,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-25,1.08,1.13,1.03,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-26,1.05,1.1,1,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-27,1.01,1.06,0.97,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-28,0.99,1.04,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-29,0.99,1.04,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-30,1,1.05,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-10-31,1.02,1.07,0.97,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-01,1.04,1.09,0.99,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-02,1.04,1.09,0.99,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-03,1.02,1.07,0.97,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-04,1,1.04,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-05,0.97,1.02,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-06,0.96,1.01,0.91,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-07,0.96,1.01,0.91,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-08,0.97,1.01,0.92,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-09,0.97,1.02,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-10,0.98,1.02,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-11,0.98,1.02,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-12,0.98,1.03,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-13,0.99,1.04,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-14,1,1.05,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-15,1.01,1.06,0.96,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-16,1.01,1.06,0.96,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-17,1.01,1.06,0.96,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-18,0.99,1.04,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-19,0.98,1.03,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-20,0.98,1.03,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-21,0.99,1.04,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-22,1,1.05,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-23,1.01,1.06,0.96,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-24,1.02,1.07,0.97,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-25,1.03,1.08,0.98,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-26,1.05,1.1,1,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-27,1.09,1.14,1.04,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-28,1.12,1.17,1.07,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-29,1.14,1.19,1.09,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-11-30,1.14,1.19,1.09,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-01,1.12,1.17,1.08,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-02,1.1,1.15,1.05,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-03,1.07,1.12,1.02,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-04,1.05,1.09,1,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-05,1.03,1.08,0.99,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-06,1.02,1.07,0.98,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-07,1.01,1.06,0.97,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-08,1,1.04,0.95,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-09,0.98,1.02,0.94,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-10,0.97,1.01,0.92,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-11,0.96,1,0.92,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-12,0.95,1,0.91,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-13,0.95,0.99,0.9,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-14,0.93,0.97,0.89,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-15,0.91,0.95,0.87,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-16,0.89,0.93,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-17,0.88,0.92,0.83,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-18,0.87,0.91,0.83,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-19,0.88,0.92,0.83,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-20,0.88,0.93,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-21,0.88,0.93,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-22,0.88,0.93,0.83,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-23,0.88,0.93,0.83,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-24,0.88,0.93,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-25,0.89,0.94,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-26,0.91,0.96,0.86,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-27,0.92,0.97,0.87,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-28,0.93,0.98,0.88,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-29,0.93,0.98,0.88,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-30,0.93,0.98,0.88,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2020-12-31,0.93,0.98,0.88,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-01,0.93,0.98,0.88,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-02,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-03,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-04,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-05,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-06,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-07,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-08,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-09,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-10,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Northwestern Switzerland",2021-01-11,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-10,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-11,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-13,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-14,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-15,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-17,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-18,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-19,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-20,1.99,3.86,0.74,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-21,2.64,4.71,1.1,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-22,3.63,5.9,1.93,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-23,4.57,6.99,2.7,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-24,4.95,6.88,3.23,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-25,4.39,5.96,3.05,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-26,3.9,5.12,2.84,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-27,3.44,4.38,2.62,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-28,3.12,3.86,2.45,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-02-29,2.83,3.44,2.27,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-01,2.58,3.11,2.12,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-02,2.4,2.84,2.01,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-03,2.28,2.66,1.93,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-04,2.17,2.51,1.86,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-05,2.08,2.37,1.81,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-06,1.98,2.24,1.73,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-07,1.87,2.1,1.65,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-08,1.73,1.94,1.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-09,1.61,1.79,1.43,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-10,1.49,1.66,1.33,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-11,1.4,1.55,1.25,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-12,1.33,1.47,1.19,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-13,1.27,1.41,1.14,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-14,1.23,1.36,1.11,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-15,1.18,1.3,1.06,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-16,1.12,1.24,1.01,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-17,1.06,1.17,0.95,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-18,1,1.11,0.9,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-19,0.94,1.05,0.84,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-20,0.89,1,0.8,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-21,0.85,0.95,0.76,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-22,0.81,0.9,0.71,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-23,0.76,0.86,0.67,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-24,0.72,0.82,0.63,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-25,0.68,0.78,0.6,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-26,0.66,0.75,0.57,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-27,0.64,0.74,0.55,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-28,0.63,0.73,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-29,0.63,0.74,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-30,0.64,0.76,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-03-31,0.65,0.77,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-01,0.65,0.77,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-02,0.65,0.78,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-03,0.65,0.78,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-04,0.65,0.79,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-05,0.65,0.8,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-06,0.65,0.8,0.51,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-07,0.65,0.81,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-08,0.64,0.8,0.49,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-09,0.63,0.8,0.48,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-10,0.64,0.82,0.48,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-11,0.67,0.86,0.49,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-12,0.7,0.91,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-13,0.74,0.97,0.54,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-14,0.78,1.02,0.57,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-15,0.81,1.07,0.58,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-16,0.81,1.08,0.58,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-17,0.8,1.07,0.57,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-18,0.78,1.06,0.55,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-19,0.76,1.03,0.52,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-20,0.73,1,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-21,0.69,0.97,0.46,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"grR Ticino",2020-04-22,0.66,0.94,0.43,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
