"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"BS",2020-07-23,0,152,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,7,FALSE,173,0,2,3,0.43,0.36,TRUE,3,195844,0,0.22,0.18,77.61,NA,NA,NA,3.57,NA,1.02,1.53,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-07-24,2,154,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,9,FALSE,173,0,3,5,0.43,0.29,TRUE,3,195844,1.02,0.22,0.15,78.63,NA,NA,NA,4.6,NA,1.53,2.55,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",2,0,3
"BS",2020-07-25,0,154,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,9,FALSE,173,0,3,5,0.43,0.43,TRUE,3,195844,0,0.22,0.22,78.63,NA,NA,NA,4.6,NA,1.53,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-07-26,0,154,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,9,FALSE,173,0,3,4,0.43,0.43,TRUE,3,195844,0,0.22,0.22,78.63,NA,NA,NA,4.6,NA,1.53,2.04,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-07-27,0,154,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,9,FALSE,173,0,3,4,0.43,0.43,TRUE,3,195844,0,0.22,0.22,78.63,NA,NA,NA,4.6,NA,1.53,2.04,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-07-28,1,155,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,10,FALSE,173,0,3,5,0.14,0.36,TRUE,3,195844,0.51,0.07,0.18,79.14,NA,NA,NA,5.11,NA,1.53,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-07-29,0,155,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,10,FALSE,173,0,3,5,0.43,0.43,TRUE,3,195844,0,0.22,0.22,79.14,NA,NA,NA,5.11,NA,1.53,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-07-30,0,155,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,10,FALSE,173,0,3,5,0.43,0.43,TRUE,3,195844,0,0.22,0.22,79.14,NA,NA,NA,5.11,NA,1.53,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-07-31,0,155,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,10,FALSE,173,0,1,4,0.43,0.29,TRUE,3,195844,0,0.22,0.15,79.14,NA,NA,NA,5.11,NA,0.51,2.04,-2,-1.02,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-01,2,157,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,12,FALSE,173,0,3,6,0.29,0.36,TRUE,3,195844,1.02,0.15,0.18,80.17,NA,NA,NA,6.13,NA,1.53,3.06,2,1.02,"COVID19Hosp","","2021-01-11_07-48-59","day",2,0,3
"BS",2020-08-02,0,157,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,12,FALSE,173,0,3,6,0.43,0.36,TRUE,3,195844,0,0.22,0.18,80.17,NA,NA,NA,6.13,NA,1.53,3.06,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-03,0,157,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,12,FALSE,173,0,3,6,0.43,0.43,TRUE,3,195844,0,0.22,0.22,80.17,NA,NA,NA,6.13,NA,1.53,3.06,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-04,0,157,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,12,FALSE,173,0,2,5,0.43,0.36,TRUE,3,195844,0,0.22,0.18,80.17,NA,NA,NA,6.13,NA,1.02,2.55,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-05,1,158,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,13,FALSE,173,0,3,6,0.29,0.43,TRUE,3,195844,0.51,0.15,0.22,80.68,NA,NA,NA,6.64,NA,1.53,3.06,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-06,0,158,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,13,FALSE,173,0,3,6,0.29,0.5,TRUE,3,195844,0,0.15,0.26,80.68,NA,NA,NA,6.64,NA,1.53,3.06,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-07,0,158,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,13,FALSE,173,0,3,4,0.43,0.57,TRUE,3,195844,0,0.22,0.29,80.68,NA,NA,NA,6.64,NA,1.53,2.04,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-08,1,159,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,14,FALSE,173,0,2,5,0.43,0.5,TRUE,3,195844,0.51,0.22,0.26,81.19,NA,NA,NA,7.15,NA,1.02,2.55,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-09,0,159,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,14,FALSE,173,0,2,5,0.43,0.57,TRUE,3,195844,0,0.22,0.29,81.19,NA,NA,NA,7.15,NA,1.02,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-10,1,160,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,15,FALSE,173,0,3,6,0.57,0.57,TRUE,3,195844,0.51,0.29,0.29,81.7,NA,NA,NA,7.66,NA,1.53,3.06,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-11,0,160,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,15,FALSE,173,0,3,5,0.71,0.71,TRUE,3,195844,0,0.36,0.36,81.7,NA,NA,NA,7.66,NA,1.53,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-12,1,161,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,16,FALSE,173,0,3,6,0.71,0.71,TRUE,3,195844,0.51,0.36,0.36,82.21,NA,NA,NA,8.17,NA,1.53,3.06,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-13,1,162,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,17,FALSE,173,0,4,7,0.86,0.71,TRUE,3,195844,0.51,0.44,0.36,82.72,NA,NA,NA,8.68,NA,2.04,3.57,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-14,1,163,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,18,FALSE,173,0,5,8,0.71,0.79,TRUE,3,195844,0.51,0.36,0.4,83.23,NA,NA,NA,9.19,NA,2.55,4.08,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-15,1,164,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,19,FALSE,173,0,5,7,1,0.71,TRUE,3,195844,0.51,0.51,0.36,83.74,NA,NA,NA,9.7,NA,2.55,3.57,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-16,1,165,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,20,FALSE,173,0,6,8,1,0.71,TRUE,3,195844,0.51,0.51,0.36,84.25,NA,NA,NA,10.21,NA,3.06,4.08,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-17,0,165,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,20,FALSE,173,0,5,8,0.86,0.64,TRUE,3,195844,0,0.44,0.33,84.25,NA,NA,NA,10.21,NA,2.55,4.08,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-18,2,167,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,22,FALSE,173,0,7,10,0.86,0.64,TRUE,3,195844,1.02,0.44,0.33,85.27,NA,NA,NA,11.23,NA,3.57,5.11,2,1.02,"COVID19Hosp","","2021-01-11_07-48-59","day",2,0,3
"BS",2020-08-19,1,168,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,23,FALSE,173,0,7,10,0.71,0.57,TRUE,3,195844,0.51,0.36,0.29,85.78,NA,NA,NA,11.74,NA,3.57,5.11,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-20,0,168,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,23,FALSE,173,0,6,10,0.57,0.5,TRUE,3,195844,0,0.29,0.26,85.78,NA,NA,NA,11.74,NA,3.06,5.11,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-21,1,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,6,11,0.57,0.43,TRUE,3,195844,0.51,0.29,0.22,86.29,NA,NA,NA,12.25,NA,3.06,5.62,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-08-22,0,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,5,10,0.29,0.36,TRUE,3,195844,0,0.15,0.18,86.29,NA,NA,NA,12.25,NA,2.55,5.11,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-23,0,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,4,10,0.14,0.29,TRUE,3,195844,0,0.07,0.15,86.29,NA,NA,NA,12.25,NA,2.04,5.11,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-24,0,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,4,9,0.14,0.36,TRUE,3,195844,0,0.07,0.18,86.29,NA,NA,NA,12.25,NA,2.04,4.6,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-25,0,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,2,9,0,0.21,TRUE,3,195844,0,0,0.11,86.29,NA,NA,NA,12.25,NA,1.02,4.6,-2,-1.02,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-26,0,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,1,8,0,0.21,TRUE,3,195844,0,0,0.11,86.29,NA,NA,NA,12.25,NA,0.51,4.08,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-27,0,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,1,7,0,0.21,TRUE,3,195844,0,0,0.11,86.29,NA,NA,NA,12.25,NA,0.51,3.57,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-28,0,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,0,6,0.14,0.14,TRUE,3,195844,0,0.07,0.07,86.29,NA,NA,NA,12.25,NA,0,3.06,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-29,0,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,0,5,0.14,0.14,TRUE,3,195844,0,0.07,0.07,86.29,NA,NA,NA,12.25,NA,0,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-30,0,169,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,24,FALSE,173,0,0,4,0.29,0.14,TRUE,3,195844,0,0.15,0.07,86.29,NA,NA,NA,12.25,NA,0,2.04,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-08-31,1,170,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,25,FALSE,173,0,1,5,0.29,0.14,TRUE,3,195844,0.51,0.15,0.07,86.8,NA,NA,NA,12.77,NA,0.51,2.55,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-09-01,0,170,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,25,FALSE,173,0,1,3,0.29,0.14,TRUE,3,195844,0,0.15,0.07,86.8,NA,NA,NA,12.77,NA,0.51,1.53,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-02,1,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,2,3,0.29,0.14,TRUE,3,195844,0.51,0.15,0.07,87.31,NA,NA,NA,13.28,NA,1.02,1.53,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-09-03,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,2,3,0.29,0.14,TRUE,3,195844,0,0.15,0.07,87.31,NA,NA,NA,13.28,NA,1.02,1.53,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-04,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,2,2,0.14,0.14,TRUE,3,195844,0,0.07,0.07,87.31,NA,NA,NA,13.28,NA,1.02,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-05,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,2,2,0.14,0.14,TRUE,3,195844,0,0.07,0.07,87.31,NA,NA,NA,13.28,NA,1.02,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-06,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,2,2,0,0.14,TRUE,3,195844,0,0,0.07,87.31,NA,NA,NA,13.28,NA,1.02,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-07,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,1,2,0,0.07,TRUE,3,195844,0,0,0.04,87.31,NA,NA,NA,13.28,NA,0.51,1.02,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-08,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,1,2,0,0.07,TRUE,3,195844,0,0,0.04,87.31,NA,NA,NA,13.28,NA,0.51,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-09,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,2,0,0,TRUE,3,195844,0,0,0,87.31,NA,NA,NA,13.28,NA,0,1.02,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-10,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,2,0,0,TRUE,3,195844,0,0,0,87.31,NA,NA,NA,13.28,NA,0,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-11,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,2,0,0,TRUE,3,195844,0,0,0,87.31,NA,NA,NA,13.28,NA,0,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-12,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,2,0,0,TRUE,3,195844,0,0,0,87.31,NA,NA,NA,13.28,NA,0,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-13,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,2,0,0,TRUE,3,195844,0,0,0,87.31,NA,NA,NA,13.28,NA,0,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-14,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,1,0,0,TRUE,3,195844,0,0,0,87.31,NA,NA,NA,13.28,NA,0,0.51,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-15,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,1,0,0,TRUE,3,195844,0,0,0,87.31,NA,NA,NA,13.28,NA,0,0.51,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-16,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,0,0,0,TRUE,3,195844,0,0,0,87.31,NA,NA,NA,13.28,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-17,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,0,0,0,TRUE,3,195844,0,0,0,87.31,NA,NA,NA,13.28,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-18,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,0,0,0.14,TRUE,3,195844,0,0,0.07,87.31,NA,NA,NA,13.28,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-19,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,0,0,0.14,TRUE,3,195844,0,0,0.07,87.31,NA,NA,NA,13.28,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-20,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,0,0,0.14,TRUE,3,195844,0,0,0.07,87.31,NA,NA,NA,13.28,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-21,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,0,0,0.21,TRUE,3,195844,0,0,0.11,87.31,NA,NA,NA,13.28,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-22,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,0,0.29,0.36,TRUE,3,195844,0,0.15,0.18,87.31,NA,NA,NA,13.28,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-23,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,0,0.29,0.36,TRUE,3,195844,0,0.15,0.18,87.31,NA,NA,NA,13.28,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-24,0,171,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,26,FALSE,173,0,0,0,0.29,0.36,TRUE,3,195844,0,0.15,0.18,87.31,NA,NA,NA,13.28,NA,0,0,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-25,2,173,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,28,FALSE,173,0,2,2,0.43,0.36,TRUE,3,195844,1.02,0.22,0.18,88.34,NA,NA,NA,14.3,NA,1.02,1.02,2,1.02,"COVID19Hosp","","2021-01-11_07-48-59","day",2,0,3
"BS",2020-09-26,0,173,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,28,FALSE,173,0,2,2,0.71,0.36,TRUE,3,195844,0,0.36,0.18,88.34,NA,NA,NA,14.3,NA,1.02,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-27,0,173,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,28,FALSE,173,0,2,2,0.71,0.36,TRUE,3,195844,0,0.36,0.18,88.34,NA,NA,NA,14.3,NA,1.02,1.02,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-09-28,1,174,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,29,TRUE,173,1,3,3,0.71,0.36,TRUE,3,195844,0.51,0.36,0.18,88.85,NA,NA,NA,14.81,0.51,1.53,1.53,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-09-29,2,176,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,31,TRUE,173,3,5,5,0.43,0.43,TRUE,3,195844,1.02,0.22,0.22,89.87,NA,NA,NA,15.83,1.53,2.55,2.55,2,1.02,"COVID19Hosp","","2021-01-11_07-48-59","day",2,0,3
"BS",2020-09-30,0,176,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,31,TRUE,173,3,5,5,0.43,0.43,TRUE,3,195844,0,0.22,0.22,89.87,NA,NA,NA,15.83,1.53,2.55,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-01,0,176,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,31,TRUE,173,3,5,5,0.43,0.43,TRUE,3,195844,0,0.22,0.22,89.87,NA,NA,NA,15.83,1.53,2.55,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-02,0,176,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,31,TRUE,173,3,3,5,0.29,0.29,TRUE,3,195844,0,0.15,0.15,89.87,NA,NA,NA,15.83,1.53,1.53,2.55,-2,-1.02,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-03,0,176,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,31,TRUE,173,3,3,5,0.14,0.36,TRUE,3,195844,0,0.07,0.18,89.87,NA,NA,NA,15.83,1.53,1.53,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-04,0,176,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,31,TRUE,173,3,3,5,0.14,0.43,TRUE,3,195844,0,0.07,0.22,89.87,NA,NA,NA,15.83,1.53,1.53,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-05,0,176,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,31,TRUE,173,3,2,5,0.14,0.36,TRUE,3,195844,0,0.07,0.18,89.87,NA,NA,NA,15.83,1.53,1.02,2.55,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-06,1,177,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,32,TRUE,173,4,1,6,0.14,0.21,TRUE,3,195844,0.51,0.07,0.11,90.38,NA,NA,NA,16.34,2.04,0.51,3.06,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-10-07,0,177,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,32,TRUE,173,4,1,6,0.29,0.21,TRUE,3,195844,0,0.15,0.11,90.38,NA,NA,NA,16.34,2.04,0.51,3.06,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-08,0,177,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,32,TRUE,173,4,1,6,0.43,0.21,TRUE,3,195844,0,0.22,0.11,90.38,NA,NA,NA,16.34,2.04,0.51,3.06,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-09,0,177,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,32,TRUE,173,4,1,4,0.43,0.5,TRUE,3,195844,0,0.22,0.26,90.38,NA,NA,NA,16.34,2.04,0.51,2.04,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-10,1,178,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,33,TRUE,173,5,2,5,0.29,0.5,TRUE,3,195844,0.51,0.15,0.26,90.89,NA,NA,NA,16.85,2.55,1.02,2.55,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-10-11,1,179,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,34,TRUE,173,6,3,6,0.29,0.5,TRUE,3,195844,0.51,0.15,0.26,91.4,NA,NA,NA,17.36,3.06,1.53,3.06,1,0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",1,0,3
"BS",2020-10-12,0,179,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,34,TRUE,173,6,3,5,0.29,0.71,TRUE,3,195844,0,0.15,0.36,91.4,NA,NA,NA,17.36,3.06,1.53,2.55,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-13,0,179,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,34,TRUE,173,6,2,3,0.86,0.79,TRUE,3,195844,0,0.44,0.4,91.4,NA,NA,NA,17.36,3.06,1.02,1.53,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-14,0,179,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,34,TRUE,173,6,2,3,0.71,1.07,TRUE,3,195844,0,0.36,0.55,91.4,NA,NA,NA,17.36,3.06,1.02,1.53,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-15,0,179,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,34,TRUE,173,6,2,3,0.57,1.29,TRUE,3,195844,0,0.29,0.66,91.4,NA,NA,NA,17.36,3.06,1.02,1.53,0,0,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
"BS",2020-10-16,4,183,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,38,TRUE,173,10,6,7,1,1.64,TRUE,3,195844,2.04,0.51,0.84,93.44,NA,NA,NA,19.4,5.11,3.06,3.57,4,2.04,"COVID19Hosp","","2021-01-11_07-48-59","day",4,0,3
"BS",2020-10-17,0,183,FALSE,565,0,FALSE,544,0,FALSE,479,0,TRUE,145,38,TRUE,173,10,5,7,1.29,1.86,TRUE,3,195844,0,0.66,0.95,93.44,NA,NA,NA,19.4,5.11,2.55,3.57,-1,-0.51,"COVID19Hosp","","2021-01-11_07-48-59","day",0,0,3
